"state","stateab","year.x","electors","year.y","weeks_left","days_left","party","candidate","poll_date","poll_support","before_convention"
"Florida","FL",2024,30,2024,19,135,"DEM","Biden","2024-06-23",37.1631,TRUE
"Florida","FL",2024,30,2024,19,136,"REP","Trump","2024-06-22",45.0068,TRUE
"Florida","FL",2024,30,2024,19,136,"DEM","Biden","2024-06-22",36.97005,TRUE
"Florida","FL",2024,30,2024,20,137,"REP","Trump","2024-06-21",45.0113,TRUE
"Florida","FL",2024,30,2024,20,137,"DEM","Biden","2024-06-21",37.0368,TRUE
"Florida","FL",2024,30,2024,20,138,"REP","Trump","2024-06-20",44.9667,TRUE
"Florida","FL",2024,30,2024,20,138,"DEM","Biden","2024-06-20",37.01185,TRUE
"Florida","FL",2024,30,2024,20,139,"REP","Trump","2024-06-19",45.3178,TRUE
"Florida","FL",2024,30,2024,20,139,"DEM","Biden","2024-06-19",36.7499,TRUE
"Florida","FL",2024,30,2024,20,140,"REP","Trump","2024-06-18",45.3064,TRUE
"Florida","FL",2024,30,2024,20,140,"DEM","Biden","2024-06-18",36.7525,TRUE
"Florida","FL",2024,30,2024,20,141,"REP","Trump","2024-06-17",45.30865,TRUE
"Florida","FL",2024,30,2024,20,141,"DEM","Biden","2024-06-17",36.7201,TRUE
"Florida","FL",2024,30,2024,20,142,"REP","Trump","2024-06-16",45.6034,TRUE
"Florida","FL",2024,30,2024,20,142,"DEM","Biden","2024-06-16",36.5067,TRUE
"Florida","FL",2024,30,2024,20,143,"REP","Trump","2024-06-15",45.45505,TRUE
"Florida","FL",2024,30,2024,20,143,"DEM","Biden","2024-06-15",36.56765,TRUE
"Florida","FL",2024,30,2024,21,144,"REP","Trump","2024-06-14",45.5068,TRUE
"Florida","FL",2024,30,2024,21,144,"DEM","Biden","2024-06-14",36.50335,TRUE
"Florida","FL",2024,30,2024,21,145,"REP","Trump","2024-06-13",45.33765,TRUE
"Florida","FL",2024,30,2024,21,145,"DEM","Biden","2024-06-13",36.599,TRUE
"Florida","FL",2024,30,2024,21,146,"REP","Trump","2024-06-12",45.31785,TRUE
"Florida","FL",2024,30,2024,27,186,"DEM","Biden","2024-05-03",36.7301,TRUE
"Florida","FL",2024,30,2024,27,187,"REP","Trump","2024-05-02",47.18645,TRUE
"Florida","FL",2024,30,2024,27,187,"DEM","Biden","2024-05-02",36.8433,TRUE
"Florida","FL",2024,30,2024,27,188,"REP","Trump","2024-05-01",47.24975,TRUE
"Florida","FL",2024,30,2024,27,188,"DEM","Biden","2024-05-01",36.9386,TRUE
"Florida","FL",2024,30,2024,27,189,"REP","Trump","2024-04-30",47.24055,TRUE
"Florida","FL",2024,30,2024,27,189,"DEM","Biden","2024-04-30",36.8843,TRUE
"Florida","FL",2024,30,2024,27,190,"REP","Trump","2024-04-29",47.4117,TRUE
"Florida","FL",2024,30,2024,27,190,"DEM","Biden","2024-04-29",36.91135,TRUE
"Florida","FL",2024,30,2024,27,191,"REP","Trump","2024-04-28",47.28305,TRUE
"Florida","FL",2024,30,2024,27,191,"DEM","Biden","2024-04-28",36.92325,TRUE
"Florida","FL",2024,30,2024,27,192,"REP","Trump","2024-04-27",47.0912,TRUE
"Florida","FL",2024,30,2024,27,192,"DEM","Biden","2024-04-27",37.157,TRUE
"Florida","FL",2024,30,2024,28,193,"REP","Trump","2024-04-26",47.1085,TRUE
"Florida","FL",2024,30,2024,28,193,"DEM","Biden","2024-04-26",37.06235,TRUE
"Florida","FL",2024,30,2024,28,194,"REP","Trump","2024-04-25",46.95155,TRUE
"Florida","FL",2024,30,2024,28,194,"DEM","Biden","2024-04-25",37.2385,TRUE
"Florida","FL",2024,30,2024,28,195,"REP","Trump","2024-04-24",47.0778,TRUE
"Florida","FL",2024,30,2024,28,195,"DEM","Biden","2024-04-24",37.2328,TRUE
"Florida","FL",2024,30,2024,28,196,"REP","Trump","2024-04-23",46.97285,TRUE
"Florida","FL",2024,30,2024,28,196,"DEM","Biden","2024-04-23",37.32285,TRUE
"Florida","FL",2024,30,2024,28,197,"REP","Trump","2024-04-22",46.8136,TRUE
"Florida","FL",2024,30,2024,28,197,"DEM","Biden","2024-04-22",37.3485,TRUE
"Florida","FL",2024,30,2024,25,178,"REP","Trump","2024-05-11",46.19415,TRUE
"Florida","FL",2024,30,2024,25,178,"DEM","Biden","2024-05-11",36.8531,TRUE
"Florida","FL",2024,30,2024,26,179,"REP","Trump","2024-05-10",46.3386,TRUE
"Florida","FL",2024,30,2024,26,179,"DEM","Biden","2024-05-10",36.8493,TRUE
"Florida","FL",2024,30,2024,26,180,"REP","Trump","2024-05-09",46.48855,TRUE
"Florida","FL",2024,30,2024,26,180,"DEM","Biden","2024-05-09",36.7817,TRUE
"Florida","FL",2024,30,2024,26,181,"REP","Trump","2024-05-08",46.6022,TRUE
"Florida","FL",2024,30,2024,26,181,"DEM","Biden","2024-05-08",36.8165,TRUE
"Florida","FL",2024,30,2024,26,182,"REP","Trump","2024-05-07",46.6857,TRUE
"Florida","FL",2024,30,2024,26,182,"DEM","Biden","2024-05-07",36.40785,TRUE
"Florida","FL",2024,30,2024,26,183,"REP","Trump","2024-05-06",46.7964,TRUE
"Florida","FL",2024,30,2024,26,183,"DEM","Biden","2024-05-06",36.58935,TRUE
"Florida","FL",2024,30,2024,26,184,"REP","Trump","2024-05-05",46.99875,TRUE
"Florida","FL",2024,30,2024,26,184,"DEM","Biden","2024-05-05",36.61765,TRUE
"Florida","FL",2024,30,2024,26,185,"REP","Trump","2024-05-04",47.3258,TRUE
"Florida","FL",2024,30,2024,26,185,"DEM","Biden","2024-05-04",36.76685,TRUE
"Florida","FL",2024,30,2024,27,186,"REP","Trump","2024-05-03",47.3171,TRUE
"Florida","FL",2024,30,2024,28,199,"DEM","Biden","2024-04-20",37.19505,TRUE
"Florida","FL",2024,30,2024,29,200,"REP","Trump","2024-04-19",47.3747,TRUE
"Florida","FL",2024,30,2024,29,200,"DEM","Biden","2024-04-19",37.3202,TRUE
"Florida","FL",2024,30,2024,29,201,"REP","Trump","2024-04-18",47.4336,TRUE
"Florida","FL",2024,30,2024,29,201,"DEM","Biden","2024-04-18",37.4086,TRUE
"Florida","FL",2024,30,2024,28,198,"REP","Trump","2024-04-21",47.13655,TRUE
"Florida","FL",2024,30,2024,28,198,"DEM","Biden","2024-04-21",37.15675,TRUE
"Florida","FL",2024,30,2024,28,199,"REP","Trump","2024-04-20",47.22695,TRUE
"Georgia","GA",2024,16,2024,5,37,"DEM","Harris","2024-09-29",47.47555,FALSE
"Georgia","GA",2024,16,2024,6,39,"DEM","Harris","2024-09-27",47.3788,FALSE
"Georgia","GA",2024,16,2024,5,38,"REP","Trump","2024-09-28",48.22685,FALSE
"Georgia","GA",2024,16,2024,5,38,"DEM","Harris","2024-09-28",47.39155,FALSE
"Georgia","GA",2024,16,2024,6,39,"REP","Trump","2024-09-27",48.2742,FALSE
"Georgia","GA",2024,16,2024,5,35,"REP","Trump","2024-10-01",48.4018,FALSE
"Georgia","GA",2024,16,2024,5,35,"DEM","Harris","2024-10-01",47.19535,FALSE
"Georgia","GA",2024,16,2024,5,36,"REP","Trump","2024-09-30",48.0971,FALSE
"Georgia","GA",2024,16,2024,5,36,"DEM","Harris","2024-09-30",47.41545,FALSE
"Georgia","GA",2024,16,2024,5,37,"REP","Trump","2024-09-29",48.09615,FALSE
"Georgia","GA",2024,16,2024,6,44,"REP","Trump","2024-09-22",48.0415,FALSE
"Georgia","GA",2024,16,2024,6,44,"DEM","Harris","2024-09-22",47.05845,FALSE
"Georgia","GA",2024,16,2024,6,45,"REP","Trump","2024-09-21",48.05405,FALSE
"Georgia","GA",2024,16,2024,6,45,"DEM","Harris","2024-09-21",46.94075,FALSE
"Georgia","GA",2024,16,2024,7,46,"REP","Trump","2024-09-20",48.01745,FALSE
"Georgia","GA",2024,16,2024,6,40,"REP","Trump","2024-09-26",48.20905,FALSE
"Georgia","GA",2024,16,2024,6,40,"DEM","Harris","2024-09-26",47.4291,FALSE
"Georgia","GA",2024,16,2024,6,41,"REP","Trump","2024-09-25",48.4125,FALSE
"Georgia","GA",2024,16,2024,6,41,"DEM","Harris","2024-09-25",47.0927,FALSE
"Georgia","GA",2024,16,2024,6,42,"REP","Trump","2024-09-24",48.2135,FALSE
"Georgia","GA",2024,16,2024,6,42,"DEM","Harris","2024-09-24",46.887,FALSE
"Georgia","GA",2024,16,2024,6,43,"REP","Trump","2024-09-23",48.1562,FALSE
"Georgia","GA",2024,16,2024,6,43,"DEM","Harris","2024-09-23",46.76015,FALSE
"Georgia","GA",2024,16,2024,7,50,"DEM","Harris","2024-09-16",47.12405,FALSE
"Georgia","GA",2024,16,2024,7,51,"REP","Trump","2024-09-15",47.85025,FALSE
"Georgia","GA",2024,16,2024,7,51,"DEM","Harris","2024-09-15",47.1017,FALSE
"Georgia","GA",2024,16,2024,7,52,"REP","Trump","2024-09-14",47.85345,FALSE
"Georgia","GA",2024,16,2024,7,52,"DEM","Harris","2024-09-14",47.07245,FALSE
"Georgia","GA",2024,16,2024,8,53,"REP","Trump","2024-09-13",47.80175,FALSE
"Georgia","GA",2024,16,2024,8,53,"DEM","Harris","2024-09-13",47.1549,FALSE
"Georgia","GA",2024,16,2024,8,54,"REP","Trump","2024-09-12",47.98265,FALSE
"Georgia","GA",2024,16,2024,8,54,"DEM","Harris","2024-09-12",47.20615,FALSE
"Georgia","GA",2024,16,2024,8,55,"REP","Trump","2024-09-11",48.0488,FALSE
"Georgia","GA",2024,16,2024,8,55,"DEM","Harris","2024-09-11",47.09785,FALSE
"Georgia","GA",2024,16,2024,8,56,"REP","Trump","2024-09-10",48.077,FALSE
"Georgia","GA",2024,16,2024,8,56,"DEM","Harris","2024-09-10",47.23885,FALSE
"Georgia","GA",2024,16,2024,8,57,"REP","Trump","2024-09-09",47.9648,FALSE
"Georgia","GA",2024,16,2024,8,57,"DEM","Harris","2024-09-09",47.2734,FALSE
"Georgia","GA",2024,16,2024,8,58,"REP","Trump","2024-09-08",47.6232,FALSE
"Georgia","GA",2024,16,2024,8,58,"DEM","Harris","2024-09-08",47.66395,FALSE
"Georgia","GA",2024,16,2024,8,59,"REP","Trump","2024-09-07",47.3024,FALSE
"Georgia","GA",2024,16,2024,8,59,"DEM","Harris","2024-09-07",47.53565,FALSE
"Georgia","GA",2024,16,2024,9,60,"REP","Trump","2024-09-06",47.28165,FALSE
"Georgia","GA",2024,16,2024,9,60,"DEM","Harris","2024-09-06",47.5724,FALSE
"Georgia","GA",2024,16,2024,9,61,"REP","Trump","2024-09-05",47.14725,FALSE
"Georgia","GA",2024,16,2024,9,61,"DEM","Harris","2024-09-05",47.39995,FALSE
"Georgia","GA",2024,16,2024,9,62,"REP","Trump","2024-09-04",46.9377,FALSE
"Georgia","GA",2024,16,2024,9,62,"DEM","Harris","2024-09-04",47.2111,FALSE
"Georgia","GA",2024,16,2024,9,63,"REP","Trump","2024-09-03",46.92315,FALSE
"Georgia","GA",2024,16,2024,9,63,"DEM","Harris","2024-09-03",47.20185,FALSE
"Georgia","GA",2024,16,2024,9,64,"REP","Trump","2024-09-02",46.9057,FALSE
"Georgia","GA",2024,16,2024,9,64,"DEM","Harris","2024-09-02",47.2259,FALSE
"Georgia","GA",2024,16,2024,9,65,"REP","Trump","2024-09-01",46.85405,FALSE
"Georgia","GA",2024,16,2024,9,65,"DEM","Harris","2024-09-01",47.24855,FALSE
"Georgia","GA",2024,16,2024,9,66,"REP","Trump","2024-08-31",46.7694,FALSE
"Georgia","GA",2024,16,2024,7,46,"DEM","Harris","2024-09-20",46.9924,FALSE
"Georgia","GA",2024,16,2024,7,47,"REP","Trump","2024-09-19",48.0102,FALSE
"Georgia","GA",2024,16,2024,7,47,"DEM","Harris","2024-09-19",46.98285,FALSE
"Georgia","GA",2024,16,2024,7,48,"REP","Trump","2024-09-18",47.51215,FALSE
"Georgia","GA",2024,16,2024,7,48,"DEM","Harris","2024-09-18",47.15785,FALSE
"Georgia","GA",2024,16,2024,7,49,"REP","Trump","2024-09-17",47.57735,FALSE
"Georgia","GA",2024,16,2024,7,49,"DEM","Harris","2024-09-17",47.18925,FALSE
"Georgia","GA",2024,16,2024,7,50,"REP","Trump","2024-09-16",47.7546,FALSE
"Georgia","GA",2024,16,2024,15,107,"REP","Trump","2024-07-21",45.12735,FALSE
"Georgia","GA",2024,16,2024,15,107,"DEM","Biden","2024-07-21",39.1984,TRUE
"Georgia","GA",2024,16,2024,15,108,"REP","Trump","2024-07-20",45.1382,FALSE
"Georgia","GA",2024,16,2024,15,108,"DEM","Biden","2024-07-20",39.20235,TRUE
"Georgia","GA",2024,16,2024,16,109,"REP","Trump","2024-07-19",45.1618,FALSE
"Georgia","GA",2024,16,2024,16,109,"DEM","Biden","2024-07-19",39.20285,TRUE
"Georgia","GA",2024,16,2024,16,110,"REP","Trump","2024-07-18",45.06855,FALSE
"Georgia","GA",2024,16,2024,16,110,"DEM","Biden","2024-07-18",39.0407,TRUE
"Georgia","GA",2024,16,2024,16,111,"REP","Trump","2024-07-17",44.5264,TRUE
"Georgia","GA",2024,16,2024,16,111,"DEM","Biden","2024-07-17",39.14765,TRUE
"Georgia","GA",2024,16,2024,16,112,"REP","Trump","2024-07-16",44.0562,TRUE
"Georgia","GA",2024,16,2024,16,112,"DEM","Biden","2024-07-16",39.51415,TRUE
"Georgia","GA",2024,16,2024,16,113,"REP","Trump","2024-07-15",44.273,TRUE
"Georgia","GA",2024,16,2024,16,113,"DEM","Biden","2024-07-15",39.1946,TRUE
"Georgia","GA",2024,16,2024,16,114,"REP","Trump","2024-07-14",44.20785,TRUE
"Georgia","GA",2024,16,2024,16,114,"DEM","Biden","2024-07-14",39.32885,TRUE
"Georgia","GA",2024,16,2024,16,115,"REP","Trump","2024-07-13",44.17545,TRUE
"Georgia","GA",2024,16,2024,16,115,"DEM","Biden","2024-07-13",39.3513,TRUE
"Georgia","GA",2024,16,2024,17,116,"REP","Trump","2024-07-12",44.22455,TRUE
"Georgia","GA",2024,16,2024,17,116,"DEM","Biden","2024-07-12",39.447,TRUE
"Georgia","GA",2024,16,2024,17,117,"REP","Trump","2024-07-11",44.3439,TRUE
"Georgia","GA",2024,16,2024,17,117,"DEM","Biden","2024-07-11",39.1839,TRUE
"Georgia","GA",2024,16,2024,17,118,"REP","Trump","2024-07-10",44.33405,TRUE
"Georgia","GA",2024,16,2024,17,118,"DEM","Biden","2024-07-10",39.04495,TRUE
"Georgia","GA",2024,16,2024,17,119,"REP","Trump","2024-07-09",44.1429,TRUE
"Georgia","GA",2024,16,2024,17,119,"DEM","Biden","2024-07-09",38.9591,TRUE
"Georgia","GA",2024,16,2024,17,120,"REP","Trump","2024-07-08",44.13455,TRUE
"Georgia","GA",2024,16,2024,17,120,"DEM","Biden","2024-07-08",38.75395,TRUE
"Georgia","GA",2024,16,2024,17,121,"REP","Trump","2024-07-07",44.53775,TRUE
"Georgia","GA",2024,16,2024,17,121,"DEM","Biden","2024-07-07",38.94415,TRUE
"Georgia","GA",2024,16,2024,17,122,"REP","Trump","2024-07-06",44.4802,TRUE
"Georgia","GA",2024,16,2024,17,122,"DEM","Biden","2024-07-06",38.95675,TRUE
"Georgia","GA",2024,16,2024,18,123,"REP","Trump","2024-07-05",45.1331,TRUE
"Georgia","GA",2024,16,2024,18,123,"DEM","Biden","2024-07-05",37.59065,TRUE
"Georgia","GA",2024,16,2024,18,124,"REP","Trump","2024-07-04",45.0624,TRUE
"Georgia","GA",2024,16,2024,18,124,"DEM","Biden","2024-07-04",37.7131,TRUE
"Georgia","GA",2024,16,2024,18,125,"REP","Trump","2024-07-03",44.98985,TRUE
"Georgia","GA",2024,16,2024,18,125,"DEM","Biden","2024-07-03",37.761,TRUE
"Georgia","GA",2024,16,2024,18,126,"REP","Trump","2024-07-02",44.84675,TRUE
"Georgia","GA",2024,16,2024,18,126,"DEM","Biden","2024-07-02",38.13545,TRUE
"Georgia","GA",2024,16,2024,18,127,"REP","Trump","2024-07-01",44.84965,TRUE
"Georgia","GA",2024,16,2024,18,127,"DEM","Biden","2024-07-01",38.27065,TRUE
"Georgia","GA",2024,16,2024,18,128,"REP","Trump","2024-06-30",44.73775,TRUE
"Georgia","GA",2024,16,2024,18,128,"DEM","Biden","2024-06-30",38.28815,TRUE
"Georgia","GA",2024,16,2024,18,129,"REP","Trump","2024-06-29",44.565,TRUE
"Georgia","GA",2024,16,2024,18,129,"DEM","Biden","2024-06-29",38.34745,TRUE
"Georgia","GA",2024,16,2024,19,130,"REP","Trump","2024-06-28",44.3809,TRUE
"Georgia","GA",2024,16,2024,19,130,"DEM","Biden","2024-06-28",38.55565,TRUE
"Georgia","GA",2024,16,2024,19,131,"REP","Trump","2024-06-27",44.1135,TRUE
"Georgia","GA",2024,16,2024,19,131,"DEM","Biden","2024-06-27",38.8088,TRUE
"Georgia","GA",2024,16,2024,19,132,"REP","Trump","2024-06-26",43.9865,TRUE
"Georgia","GA",2024,16,2024,19,132,"DEM","Biden","2024-06-26",38.98145,TRUE
"Georgia","GA",2024,16,2024,19,133,"REP","Trump","2024-06-25",43.77485,TRUE
"Georgia","GA",2024,16,2024,19,133,"DEM","Biden","2024-06-25",38.97195,TRUE
"Georgia","GA",2024,16,2024,19,134,"REP","Trump","2024-06-24",43.80855,TRUE
"Georgia","GA",2024,16,2024,19,134,"DEM","Biden","2024-06-24",38.94235,TRUE
"Georgia","GA",2024,16,2024,19,135,"REP","Trump","2024-06-23",43.64565,TRUE
"Georgia","GA",2024,16,2024,19,135,"DEM","Biden","2024-06-23",38.972,TRUE
"Georgia","GA",2024,16,2024,19,136,"REP","Trump","2024-06-22",43.5478,TRUE
"Georgia","GA",2024,16,2024,19,136,"DEM","Biden","2024-06-22",38.8684,TRUE
"Georgia","GA",2024,16,2024,20,137,"REP","Trump","2024-06-21",43.48275,TRUE
"Georgia","GA",2024,16,2024,20,137,"DEM","Biden","2024-06-21",38.8767,TRUE
"Georgia","GA",2024,16,2024,20,138,"REP","Trump","2024-06-20",43.52455,TRUE
"Georgia","GA",2024,16,2024,20,138,"DEM","Biden","2024-06-20",38.8299,TRUE
"Georgia","GA",2024,16,2024,20,139,"REP","Trump","2024-06-19",43.9048,TRUE
"Georgia","GA",2024,16,2024,20,139,"DEM","Biden","2024-06-19",39.0052,TRUE
"Georgia","GA",2024,16,2024,20,140,"REP","Trump","2024-06-18",43.7171,TRUE
"Georgia","GA",2024,16,2024,20,140,"DEM","Biden","2024-06-18",38.85,TRUE
"Georgia","GA",2024,16,2024,20,141,"REP","Trump","2024-06-17",43.7857,TRUE
"Georgia","GA",2024,16,2024,20,141,"DEM","Biden","2024-06-17",38.8188,TRUE
"Georgia","GA",2024,16,2024,20,142,"REP","Trump","2024-06-16",43.9654,TRUE
"Georgia","GA",2024,16,2024,20,142,"DEM","Biden","2024-06-16",38.65475,TRUE
"Georgia","GA",2024,16,2024,20,143,"REP","Trump","2024-06-15",43.9506,TRUE
"Georgia","GA",2024,16,2024,20,143,"DEM","Biden","2024-06-15",38.62055,TRUE
"Georgia","GA",2024,16,2024,9,66,"DEM","Harris","2024-08-31",47.2375,FALSE
"Georgia","GA",2024,16,2024,10,67,"REP","Trump","2024-08-30",46.7734,FALSE
"Georgia","GA",2024,16,2024,10,67,"DEM","Harris","2024-08-30",47.08275,FALSE
"Georgia","GA",2024,16,2024,10,68,"REP","Trump","2024-08-29",46.6413,FALSE
"Georgia","GA",2024,16,2024,10,68,"DEM","Harris","2024-08-29",47.3575,FALSE
"Georgia","GA",2024,16,2024,10,69,"REP","Trump","2024-08-28",46.22385,FALSE
"Georgia","GA",2024,16,2024,10,69,"DEM","Harris","2024-08-28",46.6115,FALSE
"Georgia","GA",2024,16,2024,10,70,"REP","Trump","2024-08-27",46.43425,FALSE
"Georgia","GA",2024,16,2024,21,148,"REP","Trump","2024-06-10",44.0719,TRUE
"Georgia","GA",2024,16,2024,21,148,"DEM","Biden","2024-06-10",38.78205,TRUE
"Georgia","GA",2024,16,2024,21,149,"REP","Trump","2024-06-09",44.10485,TRUE
"Georgia","GA",2024,16,2024,21,149,"DEM","Biden","2024-06-09",38.70815,TRUE
"Georgia","GA",2024,16,2024,21,150,"REP","Trump","2024-06-08",43.8406,TRUE
"Georgia","GA",2024,16,2024,21,150,"DEM","Biden","2024-06-08",38.69295,TRUE
"Georgia","GA",2024,16,2024,22,151,"REP","Trump","2024-06-07",43.99815,TRUE
"Georgia","GA",2024,16,2024,22,151,"DEM","Biden","2024-06-07",38.73985,TRUE
"Georgia","GA",2024,16,2024,22,152,"REP","Trump","2024-06-06",44.07895,TRUE
"Georgia","GA",2024,16,2024,22,152,"DEM","Biden","2024-06-06",38.771,TRUE
"Georgia","GA",2024,16,2024,22,153,"REP","Trump","2024-06-05",44.25795,TRUE
"Georgia","GA",2024,16,2024,22,153,"DEM","Biden","2024-06-05",38.81915,TRUE
"Georgia","GA",2024,16,2024,22,154,"REP","Trump","2024-06-04",43.5846,TRUE
"Georgia","GA",2024,16,2024,22,154,"DEM","Biden","2024-06-04",38.15255,TRUE
"Georgia","GA",2024,16,2024,22,155,"REP","Trump","2024-06-03",43.61975,TRUE
"Georgia","GA",2024,16,2024,22,155,"DEM","Biden","2024-06-03",38.1957,TRUE
"Georgia","GA",2024,16,2024,22,156,"REP","Trump","2024-06-02",43.6317,TRUE
"Georgia","GA",2024,16,2024,22,156,"DEM","Biden","2024-06-02",38.2554,TRUE
"Georgia","GA",2024,16,2024,22,157,"REP","Trump","2024-06-01",43.6412,TRUE
"Georgia","GA",2024,16,2024,22,157,"DEM","Biden","2024-06-01",38.2199,TRUE
"Georgia","GA",2024,16,2024,23,158,"REP","Trump","2024-05-31",43.64245,TRUE
"Georgia","GA",2024,16,2024,23,158,"DEM","Biden","2024-05-31",38.12695,TRUE
"Georgia","GA",2024,16,2024,23,159,"REP","Trump","2024-05-30",43.82915,TRUE
"Georgia","GA",2024,16,2024,23,159,"DEM","Biden","2024-05-30",37.9707,TRUE
"Georgia","GA",2024,16,2024,23,160,"REP","Trump","2024-05-29",43.61585,TRUE
"Georgia","GA",2024,16,2024,23,160,"DEM","Biden","2024-05-29",38.2772,TRUE
"Georgia","GA",2024,16,2024,23,161,"REP","Trump","2024-05-28",43.8964,TRUE
"Georgia","GA",2024,16,2024,23,161,"DEM","Biden","2024-05-28",38.3424,TRUE
"Georgia","GA",2024,16,2024,23,162,"REP","Trump","2024-05-27",43.89735,TRUE
"Georgia","GA",2024,16,2024,23,162,"DEM","Biden","2024-05-27",38.38295,TRUE
"Georgia","GA",2024,16,2024,23,163,"REP","Trump","2024-05-26",43.9441,TRUE
"Georgia","GA",2024,16,2024,23,163,"DEM","Biden","2024-05-26",38.3197,TRUE
"Georgia","GA",2024,16,2024,23,164,"REP","Trump","2024-05-25",43.9444,TRUE
"Georgia","GA",2024,16,2024,23,164,"DEM","Biden","2024-05-25",38.35435,TRUE
"Georgia","GA",2024,16,2024,24,165,"REP","Trump","2024-05-24",43.86435,TRUE
"Georgia","GA",2024,16,2024,24,165,"DEM","Biden","2024-05-24",38.29,TRUE
"Georgia","GA",2024,16,2024,24,166,"REP","Trump","2024-05-23",43.72745,TRUE
"Georgia","GA",2024,16,2024,24,166,"DEM","Biden","2024-05-23",38.3934,TRUE
"Georgia","GA",2024,16,2024,24,167,"REP","Trump","2024-05-22",43.8568,TRUE
"Georgia","GA",2024,16,2024,24,167,"DEM","Biden","2024-05-22",38.42815,TRUE
"Georgia","GA",2024,16,2024,24,168,"REP","Trump","2024-05-21",44.33195,TRUE
"Georgia","GA",2024,16,2024,24,168,"DEM","Biden","2024-05-21",38.0761,TRUE
"Georgia","GA",2024,16,2024,24,169,"REP","Trump","2024-05-20",44.33615,TRUE
"Georgia","GA",2024,16,2024,24,169,"DEM","Biden","2024-05-20",37.9267,TRUE
"Georgia","GA",2024,16,2024,24,170,"REP","Trump","2024-05-19",44.3392,TRUE
"Georgia","GA",2024,16,2024,24,170,"DEM","Biden","2024-05-19",38.08685,TRUE
"Georgia","GA",2024,16,2024,24,171,"REP","Trump","2024-05-18",44.39745,TRUE
"Georgia","GA",2024,16,2024,24,171,"DEM","Biden","2024-05-18",38.41475,TRUE
"Georgia","GA",2024,16,2024,25,172,"REP","Trump","2024-05-17",44.497,TRUE
"Georgia","GA",2024,16,2024,25,172,"DEM","Biden","2024-05-17",38.4102,TRUE
"Georgia","GA",2024,16,2024,25,173,"REP","Trump","2024-05-16",44.46765,TRUE
"Georgia","GA",2024,16,2024,25,173,"DEM","Biden","2024-05-16",38.42465,TRUE
"Georgia","GA",2024,16,2024,25,174,"REP","Trump","2024-05-15",44.6501,TRUE
"Georgia","GA",2024,16,2024,25,174,"DEM","Biden","2024-05-15",38.41225,TRUE
"Georgia","GA",2024,16,2024,25,175,"REP","Trump","2024-05-14",44.5214,TRUE
"Georgia","GA",2024,16,2024,25,175,"DEM","Biden","2024-05-14",38.3726,TRUE
"Georgia","GA",2024,16,2024,25,176,"REP","Trump","2024-05-13",44.41925,TRUE
"Georgia","GA",2024,16,2024,25,176,"DEM","Biden","2024-05-13",38.3771,TRUE
"Georgia","GA",2024,16,2024,25,177,"REP","Trump","2024-05-12",44.95355,TRUE
"Georgia","GA",2024,16,2024,25,177,"DEM","Biden","2024-05-12",39.0918,TRUE
"Georgia","GA",2024,16,2024,25,178,"REP","Trump","2024-05-11",44.8778,TRUE
"Georgia","GA",2024,16,2024,25,178,"DEM","Biden","2024-05-11",39.54655,TRUE
"Georgia","GA",2024,16,2024,26,179,"REP","Trump","2024-05-10",44.9306,TRUE
"Georgia","GA",2024,16,2024,26,179,"DEM","Biden","2024-05-10",39.46305,TRUE
"Georgia","GA",2024,16,2024,26,180,"REP","Trump","2024-05-09",44.976,TRUE
"Georgia","GA",2024,16,2024,26,180,"DEM","Biden","2024-05-09",39.48305,TRUE
"Georgia","GA",2024,16,2024,26,181,"REP","Trump","2024-05-08",45.0522,TRUE
"Georgia","GA",2024,16,2024,26,181,"DEM","Biden","2024-05-08",39.57435,TRUE
"Georgia","GA",2024,16,2024,26,182,"REP","Trump","2024-05-07",45.13675,TRUE
"Georgia","GA",2024,16,2024,26,182,"DEM","Biden","2024-05-07",39.23435,TRUE
"Georgia","GA",2024,16,2024,26,183,"REP","Trump","2024-05-06",45.18505,TRUE
"Georgia","GA",2024,16,2024,26,183,"DEM","Biden","2024-05-06",39.31415,TRUE
"Georgia","GA",2024,16,2024,26,184,"REP","Trump","2024-05-05",45.4377,TRUE
"Georgia","GA",2024,16,2024,26,184,"DEM","Biden","2024-05-05",39.3862,TRUE
"Georgia","GA",2024,16,2024,26,185,"REP","Trump","2024-05-04",45.32145,TRUE
"Georgia","GA",2024,16,2024,26,185,"DEM","Biden","2024-05-04",39.3927,TRUE
"Georgia","GA",2024,16,2024,27,186,"REP","Trump","2024-05-03",45.36525,TRUE
"Georgia","GA",2024,16,2024,27,186,"DEM","Biden","2024-05-03",39.43515,TRUE
"Georgia","GA",2024,16,2024,27,187,"REP","Trump","2024-05-02",45.2323,TRUE
"Georgia","GA",2024,16,2024,27,187,"DEM","Biden","2024-05-02",39.39065,TRUE
"Georgia","GA",2024,16,2024,27,188,"REP","Trump","2024-05-01",45.34105,TRUE
"Georgia","GA",2024,16,2024,27,188,"DEM","Biden","2024-05-01",39.4367,TRUE
"Georgia","GA",2024,16,2024,27,189,"REP","Trump","2024-04-30",45.31105,TRUE
"Georgia","GA",2024,16,2024,27,189,"DEM","Biden","2024-04-30",39.39195,TRUE
"Georgia","GA",2024,16,2024,27,190,"REP","Trump","2024-04-29",45.9689,TRUE
"Georgia","GA",2024,16,2024,27,190,"DEM","Biden","2024-04-29",39.19475,TRUE
